id,birthDate,birthPlace,collegeName,draftPickNum,draftRoundNum,draftTeamId,draftTeamName,draftYear,heightFeet,heightInches,highSchoolName,nbaDebut,positions,shootingHand,weightPounds,_source_team_ids
42db18b1-3262-4328-b641-b75ee2654652,1992-03-16T00:00:00Z,Or,Michigan,24,1,20,New York Knicks,2013,6,5,Miami Palmetto in Pinecrest Florida,2013-10-30T00:00:00Z,Shooting Guard|Small Forward,Right,205,16
8de7f548-dfba-4edc-a94c-6b164bc3d7f6,1995-12-09T00:00:00Z,"Pescara, Italy",,0,0,,,0,6,7,,2022-10-19T00:00:00Z,Small Forward,Right,209,16
355c7668-6dd5-4cd4-9d3b-377aeca144cf,1994-12-06T00:00:00Z,"Athens, Greece",,15,1,17,Milwaukee Bucks,2013,6,11,,2013-10-30T00:00:00Z,Power Forward|Small Forward|Point Guard|Shooting Guard,Right,243,16
62b55914-7058-408c-954f-1f25df8929b1,1995-02-23T00:00:00Z,"Toronto, Ontario",Kansas,1,1,6,Cleveland Cavaliers,2014,6,6,Huntington Prep in Huntington West Virginia,2014-10-29T00:00:00Z,Small Forward|Power Forward,Right,197,16
36b47b45-db00-4ab5-aa73-7fe4e13af21c,1997-07-18T00:00:00Z,"Newark, New Jersey",Kentucky,14,1,16,Miami Heat,2017,6,9,,2017-10-18T00:00:00Z,Center|Power Forward,Right,255,16
f5abcd49-1d7a-47fa-bfc8-f0cc4a8aab15,1995-02-10T00:00:00Z,"Little Rock, Arkansas",Arkansas,22,1,5,Chicago Bulls,2015,6,9,Hall in Little Rock Arkansas,2015-11-03T00:00:00Z,Power Forward|Center,Right,250,16
c8a1d099-ad68-40c6-884f-c33f0d1a76ce,2001-02-23T00:00:00Z,"Stockholm, Sweden",Arizona,44,2,11,Houston Rockets,2024,6,5,,2024-10-23T00:00:00Z,Shooting Guard,Right,215,16
740d0188-d628-44ff-a274-80791b304e53,1998-09-05T00:00:00Z,H,Baylor,9,1,26,Sacramento Kings,2021,6,0,Liberty County in Hinesville Georgia,2021-10-20T00:00:00Z,Point Guard,Right,202,16
00e4b2a0-edfd-4156-9d2a-c6945fad7826,2001-05-21T00:00:00Z,"Detroit, Michigan",Little Rock,0,0,,,0,6,5,,2025-10-28T00:00:00Z,Small Forward,Right,220,16
906d94b5-7781-47cf-82a8-33b6c1ce664f,2003-06-09T00:00:00Z,"Leicester, United K",,27,1,16,Miami Heat,2022,6,10,,2022-10-26T00:00:00Z,Power Forward,Right,205,16
a3666025-1326-4524-9831-1321bf9d3dd5,1997-12-30T00:00:00Z,"Evansville, Indiana",Missouri,0,0,,,0,6,2,Memorial in Evansville Indiana,2022-10-26T00:00:00Z,Shooting Guard,Right,203,16
47e73c32-59d0-4377-bd3a-c962d5d3df57,2000-01-20T00:00:00Z,"Milwaukee, Wiscons",Kentucky,13,1,16,Miami Heat,2019,6,5,Whitnall in Greenfield Wisconsin,2019-10-23T00:00:00Z,Shooting Guard,Right,195,17
a463f40f-df11-464d-8ff6-f3a2b18fda0c,1995-07-24T00:00:00Z,Fl,Utah,27,1,3,Brooklyn Nets,2017,6,8,Rise Academy in Philadelphia Pennsylvania,2017-10-19T00:00:00Z,Power Forward|Small Forward,Right,221,17
0e681e72-bcbe-4163-89ef-2e8c178c859f,1996-03-24T00:00:00Z,"Bedford, Texas",Texas,11,1,12,Indiana Pacers,2015,6,11,Trinity in Euless Texas,2015-10-29T00:00:00Z,Center,Right,250,17
a74c2a5b-d7e9-43ed-9990-0a933994cf23,2003-05-21T00:00:00Z,"Villeneuve-sur-Lot, France",,11,1,20,New York Knicks,2022,6,9,INSEP in Paris France,2022-10-19T00:00:00Z,Center|Power Forward,Right,185,17
b61d8540-c165-4bb9-85c4-8680bf93db01,2002-02-25T00:00:00Z,Colorado Spr,Marquette,38,2,27,San Antonio Spurs,2025,6,4,Evangelical Christian School in Cordova Tennessee,2025-12-22T00:00:00Z,Shooting Guard,Left,200,17
8c678f09-0ae1-4866-9dbe-3a77ca20f628,2005-07-12T00:00:00Z,"Uzice, Serbia",,47,2,17,Milwaukee Bucks,2025,6,11,,,Power Forward,Right,190,17
c39ac90c-8fc3-49e1-a90a-2e717bdc2cea,2004-04-20T00:00:00Z,"North Little Rock, Arkansas",Indiana,15,1,16,Miami Heat,2024,7,0,North Little Rock in North Little Rock Arkansas,2024-10-23T00:00:00Z,Center,Right,230,17
65ee9abd-466a-438b-bdb3-e263db21be83,1999-09-27T00:00:00Z,"Cedar Falls, Iowa",University of Northern Iowa,0,0,,,0,6,4,Cedar Falls HS in Cedar Falls Iowa,2022-10-22T00:00:00Z,Shooting Guard,Right,190,17
a997581a-39af-48d5-b834-bbd11823d225,2006-05-29T00:00:00Z,"Vilnius, Lithuania",Illinois,20,1,16,Miami Heat,2025,6,5,,2025-12-01T00:00:00Z,Shooting Guard|Point Guard,Right,200,17
b203c500-fcd1-41e2-88a4-c1af2cebede2,2005-09-18T00:00:00Z,San Bernard,Arizona,10,1,17,Milwaukee Bucks,2026,6,4,,,Shooting Guard,Right,215,17
ef9ee0e3-07a7-4194-b20f-27b30d2d102e,2000-02-19T00:00:00Z,"Akron, Ohio",UNC,0,0,,,0,6,9,Revere in Richfield Ohio,2024-01-20T00:00:00Z,Power Forward|Center,Right,225,17
bda2980b-0ebe-4a99-802a-2bd519565523,1998-10-20T00:00:00Z,M,Texas,58,2,20,New York Knicks,2021,6,10,Cristo Rey Jesuit in Minneapolis Minnesota,2021-10-20T00:00:00Z,Center|Power Forward,Right,250,17
ead5f387-aecf-43bf-859c-0c4cc61a2c2d,2000-05-04T00:00:00Z,"Seattle, Wash",USC,30,1,17,Milwaukee Bucks,2019,6,5,Rainier Beach in Seattle Washington,2019-10-23T00:00:00Z,Shooting Guard|Point Guard|Small Forward,Left,203,17
6a6343a9-9e04-403c-89dd-a100dd6654f3,2002-07-03T00:00:00Z,"Detroit, Michigan",Toledo,44,2,1,Atlanta Hawks,2022,6,3,Dakota HS in Macomb Michigan,2022-10-18T00:00:00Z,Point Guard,Right,180,17
6b83c28a-0d77-4b83-b5a0-26745e691611,2006-12-10T00:00:00Z,"Woodbridge, Virg",Tennessee,13,1,16,Miami Heat,2026,6,10,,,Small Forward,Right,211,17
981793ac-5628-44a0-a345-bd4288fd4290,1994-08-25T00:00:00Z,"Columbus, Ohio",Michigan,20,1,12,Indiana Pacers,2016,6,7,Central in Pickerington Ohio,2016-12-07T00:00:00Z,Shooting Guard|Small Forward,Right,205,17
8466d94c-3d9a-4b44-9b61-0af11756e72d,1998-10-26T00:00:00Z,"New York, New York",UNC,0,0,,,0,6,5,,2026-03-19T00:00:00Z,Shooting Guard,Right,195,17
51724413-a58f-4c04-ac02-fc8cc2810828,1999-01-18T00:00:00Z,"Columbus, Ohio",Duke,37,2,26,Sacramento Kings,2018,6,5,,2018-11-04T00:00:00Z,Shooting Guard|Small Forward,Right,204,17
df337c1a-f1bc-4cd3-afc4-a704753a6dff,2001-02-18T00:00:00Z,Irv,UCLA,18,1,16,Miami Heat,2023,6,6,Adolfo Camarillo in Camarillo California,2023-10-25T00:00:00Z,Small Forward,Right,225,17
fe85ddbd-d57a-4178-8a47-b08101a785a0,2000-09-14T00:00:00Z,Wilm,VCU,26,1,8,Denver Nuggets,2021,6,2,St. Georges Tech in Middletown Delaware,2021-10-25T00:00:00Z,Point Guard|Shooting Guard,Right,169,18
f19e68cf-3d79-4ac5-894e-fe5b7109654e,2001-08-22T00:00:00Z,"Anaheim, California",,3,1,4,Charlotte Hornets,2020,6,7,Chino Hills in Chino Hills California,2020-12-23T00:00:00Z,Point Guard,Right,180,18
674b678c-183f-4eb3-856f-c6b55fb212d2,2001-03-03T00:00:00Z,"Pleasant Hill, California",Florida,0,0,,,0,6,4,College Park in Pleasant Hill California,2025-02-03T00:00:00Z,Shooting Guard,Right,206,18
b4aa8ad6-4049-4b70-80b4-b997872b321c,1997-01-31T00:00:00Z,"Newark, Delaware",Villanova,17,1,17,Milwaukee Bucks,2018,6,4,Salesianum School in Wilmington Delaware,2018-10-17T00:00:00Z,Shooting Guard,Right,203,18
3c6b6662-9cf1-4377-892e-012be736ddbf,2000-11-16T00:00:00Z,"Sydney, Australia",Arizona,18,1,7,Dallas Mavericks,2020,6,6,,2020-12-23T00:00:00Z,Shooting Guard,Right,200,18
35a2c4f7-936d-4472-ab8c-67e2b8c5acfb,2006-07-11T00:00:00Z,"Queensland, Australia",,45,2,5,Chicago Bulls,2025,7,3,Australian Institute of Sport in Canberra Australia,2026-02-22T00:00:00Z,Center,Left,227,18
b2be1016-4930-47f6-85a5-d8514a416333,2001-08-05T00:00:00Z,"Atlanta, Georgia",Georgia,1,1,18,Minnesota Timberwolves,2020,6,4,,2020-12-23T00:00:00Z,Shooting Guard,Right,225,18
4e322157-10c9-402e-89af-08391156f48b,2001-10-13T00:00:00Z,"Riverside, California",UCLA,53,2,18,Minnesota Timberwolves,2023,6,5,,2025-01-09T00:00:00Z,Shooting Guard,Right,205,18
4fec1c4d-7786-4fce-b337-2dcb4aaf29e2,1995-11-05T00:00:00Z,"Saskatoon, Saskatchewan",Kentucky,12,1,29,Utah Jazz,2015,6,9,Arsenal Tech in Indianapolis Indiana,2015-10-28T00:00:00Z,Power Forward,Right,234,18
53c47b87-8edb-40c4-a312-ec72bf2bb59d,2000-07-29T00:00:00Z,"Cleveland, Ohio",University of Akron,50,2,12,Indiana Pacers,2024,6,9,Saint Martin de Porres in Cleveland Ohio,2024-10-23T00:00:00Z,Power Forward,Right,220,18
6b799362-308c-486f-a328-147b81c6ce75,2006-11-11T00:00:00Z,"SÃ©lestat, France",,17,1,18,Minnesota Timberwolves,2025,6,11,,2025-10-24T00:00:00Z,Power Forward|Center,Right,230,18
14ceaa28-d130-46c1-b98c-9d5c771a2307,2000-09-29T00:00:00Z,"Federal Way, Wash",Washington,28,1,14,Los Angeles Lakers,2020,6,9,Federal Way in Federal Way Washington,2020-12-27T00:00:00Z,Power Forward|Small Forward,Right,185,18
75aaa2f9-6e90-4439-b416-4cc9886eb6d8,1992-06-26T00:00:00Z,Sa,,27,1,8,Denver Nuggets,2013,7,1,,2013-10-30T00:00:00Z,Center,Right,258,18
7587c53b-85e4-484e-bafa-ac4681e55b55,2000-07-30T00:00:00Z,"Chicago , Ill",Illinois,27,1,18,Minnesota Timberwolves,2024,6,6,,2024-11-02T00:00:00Z,Shooting Guard,Left,215,18
78a8b2c0-005f-4228-a3ee-c42853d27e0e,2000-01-17T00:00:00Z,"Chicago, Ill",Illinois,38,2,5,Chicago Bulls,2021,6,4,,2021-10-20T00:00:00Z,Shooting Guard,Right,200,18
280f0398-827f-4eb0-bf51-8f33d1b83e57,2002-11-08T00:00:00Z,"Pendleton, South Carol",Nebraska,40,2,18,Minnesota Timberwolves,2022,6,6,,2022-10-19T00:00:00Z,Shooting Guard,Right,190,19
5ef514da-6b2f-4c83-90ac-8c1744e54c00,2001-07-16T00:00:00Z,"Cibolo, Texas",Georgetown,40,2,30,Washington Wizards,2025,6,7,Duncanville in Duncanville Texas,2025-10-27T00:00:00Z,Shooting Guard,Right,215,19
fa2c073c-de18-4f2e-aa1d-42fc94857b04,2001-03-30T00:00:00Z,"Livno, Bosnia and Herzegov",,52,2,19,New Orleans Pelicans,2022,6,10,,2024-10-23T00:00:00Z,Power Forward,Right,231,19
7e57937e-7888-48cc-8cbd-d1fd5bcb93ab,1996-09-19T00:00:00Z,"Seattle, Wash",Washington,29,1,27,San Antonio Spurs,2016,6,4,Rainier Beach in Seattle Washington,2016-10-29T00:00:00Z,Point Guard|Shooting Guard,Right,180,19
f85b81cd-e8f6-47c3-88f2-7b109126fb33,2002-04-29T00:00:00Z,"Gaithersburg, Maryland",UConn,14,1,19,New Orleans Pelicans,2023,6,5,,2023-10-25T00:00:00Z,Shooting Guard,Right,190,19
290d85d9-19fb-421f-ad6b-c8f1c8a9273d,1988-07-21T00:00:00Z,"Houston, Texas",Texas A&M,35,2,13,Los Angeles Clippers,2008,6,11,Christian Life Center Academy in Humble Texas,2008-11-01T00:00:00Z,Center,Left,265,19
1fd16a8e-ab4e-4c5b-a48e-2a9948f45a4b,1999-04-09T00:00:00Z,"Charlotte, North Carol",Villanova,19,1,3,Brooklyn Nets,2020,6,8,,2020-12-26T00:00:00Z,Small Forward,Right,215,19
e5794f03-da8a-44f4-94bf-dff4503f0c5b,2006-10-14T00:00:00Z,"Chicago, Ill",Oklahoma,7,1,19,New Orleans Pelicans,2025,6,3,AZ Compass Prep in Chandler Arizona,2025-10-22T00:00:00Z,Point Guard,Right,190,19
ad0a1ef1-a153-4fbb-8330-f9d1b5140ae5,2000-11-25T00:00:00Z,"Alexandria, Virg",Kansas,0,0,,,0,7,1,DeMatha Catholic in Hyattsville Maryland,2025-10-22T00:00:00Z,Center,Left,255,19
4797b64a-8096-4478-9959-01e9f20918e6,2004-12-27T00:00:00Z,"Baltimore, Maryland",Maryland,13,1,1,Atlanta Hawks,2025,6,9,,2025-10-22T00:00:00Z,Center,Right,250,19
4d5e3720-850e-4d4c-9d27-d8eba8a7a565,1998-10-06T00:00:00Z,"Tuscaloosa, Alabama",Alabama,35,2,19,New Orleans Pelicans,2021,6,7,,2021-10-20T00:00:00Z,Small Forward|Power Forward,Left,206,19
1552950a-29a0-4c6f-8e95-107326aa812e,2000-06-18T00:00:00Z,"Durham, North Carol",Virginia,17,1,15,Memphis Grizzlies,2021,6,8,Cary Academy in Cary North Carolina,2021-10-20T00:00:00Z,Small Forward,Right,206,19
d1e2b9f3-ff9b-4a0e-8142-57817b9fd664,2000-07-06T00:00:00Z,"Salisbury, North Carol",Duke,1,1,19,New Orleans Pelicans,2019,6,6,Spartanburg Day School in Spartanburg South Carolina,2020-01-22T00:00:00Z,Power Forward,Left,284,19
986e362d-3459-4e4b-b5af-d820e18159c7,2004-05-14T00:00:00Z,"Brussels, Belgium",Baylor,21,1,19,New Orleans Pelicans,2024,6,11,,2024-10-23T00:00:00Z,Center,Right,235,19
a4dea213-e14a-4165-be92-6cec284b10e4,1999-06-19T00:00:00Z,"Milwaukee, Wiscons",Michigan,28,1,10,Golden State Warriors,2019,6,4,La Lumiere School in La Porte Indiana,2019-10-24T00:00:00Z,Shooting Guard|Point Guard,Right,194,19
4b4cfaa2-51f4-47e5-9b9e-8ab668307347,1997-03-13T00:00:00Z,"Kansas City, Missouri",Wichita State,26,1,23,Philadelphia 76ers,2018,6,5,Park Hill in Kansas City Missouri,2018-10-16T00:00:00Z,Shooting Guard,Right,190,20
e9d6a388-7474-46f7-a438-639e6d5144c3,2000-09-08T00:00:00Z,C,West Virginia,36,2,21,Oklahoma City Thunder,2021,6,2,Archbishop Moeller in Cincinnati Ohio,2021-10-22T00:00:00Z,Point Guard|Shooting Guard,Right,195,20
1023dba5-de61-4eff-9de9-e4c3312778e8,2001-03-27T00:00:00Z,"Providence, Rhode Island",Marquette,34,2,25,Portland Trail Blazers,2024,6,2,St. George's School in Middletown Rhode Island,2024-10-22T00:00:00Z,Point Guard,Left,195,20
1717884c-1f08-4e4e-af36-6610714bec95,1996-08-31T00:00:00Z,"New Brunswick, New Jersey",Villanova,33,2,7,Dallas Mavericks,2018,6,2,Adlai Stevenson in Lincolnshire Illinois,2018-10-17T00:00:00Z,Point Guard|Shooting Guard,Left,190,20
ab8bf5c5-3936-418f-9f71-17ef99812213,1997-07-17T00:00:00Z,"London, United K",Indiana,23,1,28,Toronto Raptors,2017,6,7,Jefferson City in Jefferson City Missouri,2017-10-19T00:00:00Z,Small Forward|Power Forward,Right,240,20
30eff783-8c69-4360-ae52-d01f76e1ae5f,1996-08-30T00:00:00Z,"Philadelphia, Pennsylvania",Villanova,10,1,23,Philadelphia 76ers,2018,6,6,Great Valley in Malvern Pennsylvania,2018-10-17T00:00:00Z,Small Forward|Shooting Guard,Right,209,20
77d2afbf-ffdb-447f-8822-c12842024114,2005-07-27T00:00:00Z,"Aubagne, France",,25,1,20,New York Knicks,2024,6,9,,2024-10-22T00:00:00Z,Shooting Guard,Right,210,20
cec430b2-56a4-4f86-8704-718a8e4a6b3b,1995-03-06T00:00:00Z,Silver Spr,Villanova,30,1,29,Utah Jazz,2017,6,5,Sidwell Friends in Washington District of Columbia,2017-10-20T00:00:00Z,Small Forward|Shooting Guard,Right,215,20
ca5570af-ae6f-4743-b6c8-0ca394c61761,1993-08-10T00:00:00Z,"Mount Vernon, New York",UConn,9,1,9,Detroit Pistons,2012,6,11,St. Thomas More School in Oakdale Connecticut,2012-10-31T00:00:00Z,Center,Right,279,20
eefda3ee-b9b6-4456-928c-817232238d42,1995-11-15T00:00:00Z,"Edison, New Jersey",Kentucky,1,1,18,Minnesota Timberwolves,2015,7,0,St. Joseph in Metuchen New Jersey,2015-10-28T00:00:00Z,Center|Power Forward,Right,248,20
78ac0a06-a3c0-4893-8ced-88a9d0e27ef3,1992-06-07T00:00:00Z,"Tampa, Florida",Missouri,46,2,30,Washington Wizards,2014,6,5,Wagner in San Antonio Texas,2014-10-28T00:00:00Z,Shooting Guard|Point Guard,Right,194,20
5e8068ee-6f8a-4e94-bba7-870055757a52,2005-04-29T00:00:00Z,"Paris, France",,51,2,13,Los Angeles Clippers,2025,6,9,,2025-10-28T00:00:00Z,Small Forward,Right,225,20
2c2e937a-6098-4de8-98fc-ccf91b49e3f8,1998-04-12T00:00:00Z,"Brooklyn, New York",Georgia Tech,0,0,,,0,6,0,Christ the King in Queens New York,2021-11-03T00:00:00Z,Point Guard,Right,179,20
8dcf95eb-e8ff-43e7-8bff-9f1a3378468d,1998-05-05T00:00:00Z,"Eugene, Oregon",,43,2,11,Houston Rockets,2017,7,0,,2018-10-17T00:00:00Z,Center|Power Forward,Left,250,21
4aab24b8-2e9e-43e5-990b-7a016b2c574f,2001-04-14T00:00:00Z,"Denver, Colorado",Santa Clara,12,1,21,Oklahoma City Thunder,2022,6,5,Perry in Gilbert Arizona,2022-10-19T00:00:00Z,Shooting Guard|Power Forward,Right,211,21
a455cf29-734e-4e23-85d2-e808f249bd33,2004-02-20T00:00:00Z,"Sacramento, California",Duke,16,1,23,Philadelphia 76ers,2024,6,3,Centennial in Corona California,2024-10-23T00:00:00Z,Shooting Guard|Point Guard,Right,195,21
605fe676-2357-4145-a7af-751f6fa0a3ba,2005-12-25T00:00:00Z,"Trenton, New Jersey",Georgetown,15,1,21,Oklahoma City Thunder,2025,6,9,,,Center|Power Forward,Right,250,21
aee0dcb7-eaa7-4ba4-b784-d591d730599e,2002-06-25T00:00:00Z,"Namur, Belgium",UC Santa Barbara,38,2,20,New York Knicks,2024,6,4,,2024-10-24T00:00:00Z,Shooting Guard,Left,190,21
bcbd5ad3-c4b9-42dc-8dfb-e7c3c05226f8,2003-11-07T00:00:00Z,"Dallas, Texas",Kentucky,10,1,7,Dallas Mavericks,2023,6,3,Richardson in Richardson Texas,2023-10-25T00:00:00Z,Shooting Guard,Right,195,21
1bfe1986-d340-47b5-a461-b150a861bba6,1998-07-12T00:00:00Z,"Toronto, Ontario",Kentucky,11,1,4,Charlotte Hornets,2018,6,6,Hamilton Heights Christian in Chattanooga Tennessee,2018-10-17T00:00:00Z,Point Guard|Shooting Guard,Right,195,21
3f35fb98-68e7-4583-b805-4ecf213bc802,1994-12-02T00:00:00Z,"Waco, Texas",TCU,0,0,,,0,6,7,Waco University in Waco Texas,2018-10-17T00:00:00Z,Power Forward|Small Forward,Right,210,21
bb3e96cd-fdd2-4676-9c27-000440799577,2005-04-07T00:00:00Z,"Zaragoza, Spa",Michigan,12,1,21,Oklahoma City Thunder,2026,7,3,IES El Picarral in Zaragoza Spain,,Center,Right,260,21
b993a6aa-13c4-4e8d-896c-a235bbbce143,2005-08-10T00:00:00Z,"Novi Sad, Serbia",,12,1,21,Oklahoma City Thunder,2024,6,6,,2026-02-12T00:00:00Z,Point Guard,Right,200,21
2e738c37-73c5-4bef-b1be-39c56a392661,1994-02-28T00:00:00Z,"College Station, Texas",Texas A&M,0,0,,,0,6,5,A&M Consolidated in College Station Texas,2017-10-19T00:00:00Z,Point Guard|Shooting Guard,Right,186,21
71678427-039d-4cab-9cc1-9b9c69850764,2002-06-29T00:00:00Z,"Fort Smith, Arkansas",Arkansas,34,2,21,Oklahoma City Thunder,2022,6,9,Northside in Fort Smith Arkansas,2022-10-23T00:00:00Z,Power Forward|Center,Right,240,21
9a7e899e-48ef-4978-ab35-81e874441f2c,2002-03-02T00:00:00Z,"Lafayette, Indiana",Northwestern,44,2,21,Oklahoma City Thunder,2025,6,5,,2025-10-21T00:00:00Z,Shooting Guard,Right,230,21
ab8aefb9-1d5b-46c9-9ae4-8e81966a551c,1999-04-19T00:00:00Z,"Montreal, Quebec",Arizona State,0,0,,,0,6,4,Athlete Institute in Mono Canada,2019-12-06T00:00:00Z,Small Forward|Shooting Guard,Right,220,21
450dbb3b-64c7-4b81-a2fb-43aa4bdbb3b0,2003-10-03T00:00:00Z,"Liberty, Missouri",Iowa,16,1,15,Memphis Grizzlies,2026,6,4,Liberty HS in Liberty Missouri,,Point Guard,Right,186,21
3756bc67-61a4-4542-a9fe-7261c995aa35,2002-05-01T00:00:00Z,M,Gonzaga,2,1,21,Oklahoma City Thunder,2022,7,1,Minnehaha Academy in Minneapolis Minnesota,2023-10-25T00:00:00Z,Center|Power Forward,Right,208,21
37f0a151-12f7-4f15-9b4b-f203cffc6abe,2000-05-25T00:00:00Z,Pembroke P,Florida,0,0,,,0,6,10,Father Lopez in Daytona Beach Florida,2023-11-04T00:00:00Z,Center|Power Forward,Right,250,22
830d16e0-eccf-476e-b17c-7501894d8ade,2003-09-14T00:00:00Z,"Chicago, Ill",Michigan,11,1,22,Orlando Magic,2023,6,8,,2023-10-25T00:00:00Z,Small Forward,Right,215,22
fb729e80-edca-49e8-8ee2-42a09426c75c,2005-10-16T00:00:00Z,"Berkeley, California",Michigan State,25,1,22,Orlando Magic,2025,6,1,,2025-10-25T00:00:00Z,Shooting Guard,Left,180,22
54e33002-b9ea-4eb9-bad7-89a14d05205c,1990-10-24T00:00:00Z,"Morges, Switzerland",USC,16,1,23,Philadelphia 76ers,2011,6,9,Stoneridge Prep in Simi Valley California,2011-12-28T00:00:00Z,Center,Right,260,22
e09116ff-c870-4df6-924d-ed53cb706e7e,1998-06-25T00:00:00Z,"Richmond, Indiana",TCU,30,1,2,Boston Celtics,2020,6,6,Seton Catholic in Richmond Indiana,2020-12-23T00:00:00Z,Shooting Guard,Right,215,22
a154557a-398a-4d85-ac88-7402df0d3ad3,1997-10-03T00:00:00Z,"The Bronx, New York",Florida State,6,1,22,Orlando Magic,2017,6,10,IMG Academy in Bradenton Florida,2017-10-18T00:00:00Z,Power Forward,Right,230,22
278a2014-268e-4b01-9e97-d7d610668211,2001-08-27T00:00:00Z,Berl,Michigan,8,1,22,Orlando Magic,2021,6,10,,2021-10-20T00:00:00Z,Small Forward,Right,220,22
e24ee859-63ef-4aff-b7bb-4af9083fd15f,1997-11-21T00:00:00Z,"Paterson, New Jersey",Wagner College,0,0,,,0,6,6,Manchester Regional in Haledon New Jersey,2026-03-19T00:00:00Z,Point Guard,Right,180,22
26aff130-d575-4dbb-8091-f500e058e18a,2001-05-15T00:00:00Z,"Munich, Germany",Colorado,18,1,22,Orlando Magic,2024,6,8,,2024-10-23T00:00:00Z,Small Forward,Right,217,22
ad62f965-1183-4442-be7f-9e2cabe617d6,1995-09-14T00:00:00Z,"Maywood, Ill",West Virginia,32,2,15,Memphis Grizzlies,2018,6,0,Proviso East in Maywood Illinois,2018-12-15T00:00:00Z,Point Guard,Right,200,22
d11455e4-45ca-43e2-9eef-aa1f5692008e,2002-11-12T00:00:00Z,"Seattle, Wash",Duke,1,1,22,Orlando Magic,2022,6,10,O'Dea in Seattle Washington,2022-10-19T00:00:00Z,Power Forward,Right,250,22
af2af139-c02e-40c2-8c58-69cfe72f001a,2004-01-20T00:00:00Z,"Duncanville, Texas",Arkansas,6,1,22,Orlando Magic,2023,6,7,Duncanville in Duncanville Texas,2023-10-25T00:00:00Z,Point Guard,Right,200,22
67ed09a2-c685-4e88-b8ba-15e20ded5527,1999-04-16T00:00:00Z,"Atlanta, Georgia",Duke,7,1,5,Chicago Bulls,2018,6,10,Pace Academy in Atlanta Georgia,2018-10-18T00:00:00Z,Center|Power Forward,Right,270,22
52d35976-7e8f-469a-86d8-51671db89f1d,1999-03-20T00:00:00Z,"Pontiac, Michigan",Oakland,0,0,,,0,6,7,,2022-11-12T00:00:00Z,Small Forward|Power Forward,Right,191,22
8e6d4ef8-e765-470a-b8e4-e6cf5f3453a1,1999-07-20T00:00:00Z,"Sagarejo, Georgia",,18,1,12,Indiana Pacers,2019,6,11,,2019-10-26T00:00:00Z,Center,Right,250,22
344c9385-3ff3-4739-b1d2-815ac99019bc,2001-06-03T00:00:00Z,"St. Paul, M",Gonzaga,5,1,22,Orlando Magic,2021,6,5,Minnehaha Academy in Minneapolis Minnesota,2021-10-20T00:00:00Z,Point Guard|Shooting Guard,Right,205,22
64b31165-39af-485e-affd-72a550276a2a,2005-01-07T00:00:00Z,"Paris, France",,32,2,2,Boston Celtics,2025,6,7,,2025-10-27T00:00:00Z,Small Forward,Right,215,22
564e98da-7848-4be0-97c5-46496f62f4bb,2000-11-04T00:00:00Z,"Dallas, Texas",Kentucky,21,1,23,Philadelphia 76ers,2020,6,2,South Garland in Garland Texas,2020-12-23T00:00:00Z,Point Guard|Shooting Guard,Right,200,23
c299f390-2be8-45f3-86c4-f18ef7ef78e6,2000-11-09T00:00:00Z,Birm,LSU,0,0,,,0,6,8,Mountain Brook in Mountain Brook Alabama,2021-11-14T00:00:00Z,Power Forward|Small Forward,Right,237,23
64a228f7-2628-424e-b185-0921bcf6511f,2002-07-19T00:00:00Z,"Plant City, Florida",Auburn,35,2,23,Philadelphia 76ers,2025,6,10,,2025-11-02T00:00:00Z,Center|Power Forward,Left,235,23
7d096743-55f0-481d-977c-31a6b9855de2,2003-05-26T00:00:00Z,"Hackensack, New Jersey",,0,0,,,0,6,9,,2022-11-02T00:00:00Z,Power Forward|Small Forward,Right,215,23
e571c176-592d-465b-ad2c-e2438fcbfa51,2002-04-12T00:00:00Z,"Stralsund, Germany",,58,2,7,Dallas Mavericks,2024,7,0,,2024-10-22T00:00:00Z,Center,Left,246,23
f3043e04-b246-4c9b-8aee-11fce95a4e74,1996-11-20T00:00:00Z,"Wichita, Kansas",Kansas State,0,0,,,0,6,9,St. John in St. John Kansas,2019-11-18T00:00:00Z,Power Forward,Right,228,23
25916066-ca30-42c4-b91b-a3c28c10491c,2005-11-24T00:00:00Z,"Mobile, Alabama",Alabama,22,1,23,Philadelphia 76ers,2026,6,4,,,Point Guard,Right,176,23
6e9290fd-c1f8-412b-97da-ae4b9a09b2fa,2003-12-16T00:00:00Z,"Philadelphia, Pennsylvania",Kentucky,0,0,,,0,6,7,Imhotep Institute Charter in Philadelphia Pennsylvania,2024-11-24T00:00:00Z,Small Forward,Left,203,23
60a69b51-e738-494f-a27c-e8ad6c14d96a,2002-07-12T00:00:00Z,"Tempe, Arizona",Arizona,18,1,5,Chicago Bulls,2022,6,6,,2022-10-22T00:00:00Z,Shooting Guard,Right,195,23
7e065193-63f3-49b9-b501-79454224929d,1999-06-08T00:00:00Z,"Longwood, Florida",,24,1,25,Portland Trail Blazers,2018,6,3,IMG Academy in Bradenton Florida,2018-10-30T00:00:00Z,Shooting Guard,Right,200,23
33f2c243-102e-43c8-83cc-ae6044fa605c,2003-03-28T00:00:00Z,"Lagos, Nigeria",UCLA,41,2,23,Philadelphia 76ers,2024,6,10,Prolific Prep in Napa California,2024-10-23T00:00:00Z,Center|Power Forward,Right,235,23
